pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50171154:IDFM:monomodalStopPlace:43202,IDFM:StopPlaceEntrance:50171154,IDFM:monomodalStopPlace:43202,1,1,35.09,44,,,,,
IDFM:StopPlaceEntrance:50171150:IDFM:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50171150,IDFM:monomodalStopPlace:473159,1,1,21.3,27,,,,,
IDFM:StopPlaceEntrance:50171149:IDFM:monomodalStopPlace:47599,IDFM:StopPlaceEntrance:50171149,IDFM:monomodalStopPlace:47599,1,1,95.5,121,,,,,
IDFM:StopPlaceEntrance:50171148:IDFM:monomodalStopPlace:43082,IDFM:StopPlaceEntrance:50171148,IDFM:monomodalStopPlace:43082,1,1,30.12,38,,,,,
IDFM:StopPlaceEntrance:50171147:IDFM:monomodalStopPlace:43071,IDFM:StopPlaceEntrance:50171147,IDFM:monomodalStopPlace:43071,1,1,149.26,190,,,,,
IDFM:StopPlaceEntrance:50171146:IDFM:monomodalStopPlace:43071,IDFM:StopPlaceEntrance:50171146,IDFM:monomodalStopPlace:43071,1,1,60.15,76,,,,,
IDFM:StopPlaceEntrance:50171145:IDFM:monomodalStopPlace:43071,IDFM:StopPlaceEntrance:50171145,IDFM:monomodalStopPlace:43071,1,1,66.27,84,,,,,
IDFM:StopPlaceEntrance:50171144:IDFM:monomodalStopPlace:43071,IDFM:StopPlaceEntrance:50171144,IDFM:monomodalStopPlace:43071,1,1,51.97,66,,,,,
IDFM:StopPlaceEntrance:50171143:IDFM:monomodalStopPlace:43071,IDFM:StopPlaceEntrance:50171143,IDFM:monomodalStopPlace:43071,1,1,42.03,53,,,,,
IDFM:StopPlaceEntrance:50171142:IDFM:monomodalStopPlace:46470,IDFM:StopPlaceEntrance:50171142,IDFM:monomodalStopPlace:46470,1,1,14.58,18,,,,,
IDFM:StopPlaceEntrance:50171141:IDFM:monomodalStopPlace:43203,IDFM:StopPlaceEntrance:50171141,IDFM:monomodalStopPlace:43203,1,1,107.32,136,,,,,
IDFM:StopPlaceEntrance:50171140:IDFM:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50171140,IDFM:monomodalStopPlace:46375,1,1,133.98,170,,,,,
IDFM:StopPlaceEntrance:50171138:IDFM:monomodalStopPlace:43194,IDFM:StopPlaceEntrance:50171138,IDFM:monomodalStopPlace:43194,1,1,59.67,76,,,,,
IDFM:StopPlaceEntrance:50171137:IDFM:monomodalStopPlace:43194,IDFM:StopPlaceEntrance:50171137,IDFM:monomodalStopPlace:43194,1,1,136.62,174,,,,,
IDFM:StopPlaceEntrance:50171136:IDFM:monomodalStopPlace:44787,IDFM:StopPlaceEntrance:50171136,IDFM:monomodalStopPlace:44787,1,1,68.48,87,,,,,
IDFM:StopPlaceEntrance:50171135:IDFM:monomodalStopPlace:45453,IDFM:StopPlaceEntrance:50171135,IDFM:monomodalStopPlace:45453,1,1,81.99,104,,,,,
IDFM:StopPlaceEntrance:50171134:IDFM:monomodalStopPlace:43149,IDFM:StopPlaceEntrance:50171134,IDFM:monomodalStopPlace:43149,1,1,80.89,103,,,,,
IDFM:StopPlaceEntrance:50170931:IDFM:monomodalStopPlace:47960,IDFM:StopPlaceEntrance:50170931,IDFM:monomodalStopPlace:47960,1,1,75.11,95,,,,,
IDFM:StopPlaceEntrance:50170930:IDFM:monomodalStopPlace:47960,IDFM:StopPlaceEntrance:50170930,IDFM:monomodalStopPlace:47960,1,1,53.45,68,,,,,
IDFM:StopPlaceEntrance:50170927:IDFM:monomodalStopPlace:47934,IDFM:StopPlaceEntrance:50170927,IDFM:monomodalStopPlace:47934,1,1,113.58,144,,,,,
IDFM:StopPlaceEntrance:50170926:IDFM:monomodalStopPlace:47934,IDFM:StopPlaceEntrance:50170926,IDFM:monomodalStopPlace:47934,1,1,115.86,147,,,,,
IDFM:StopPlaceEntrance:50170925:IDFM:471532,IDFM:StopPlaceEntrance:50170925,IDFM:471532,1,1,37.9,48,,,,,
IDFM:StopPlaceEntrance:50170925:IDFM:471832,IDFM:StopPlaceEntrance:50170925,IDFM:471832,1,1,65.63,83,,,,,
IDFM:StopPlaceEntrance:50170925:IDFM:monomodalStopPlace:47654,IDFM:StopPlaceEntrance:50170925,IDFM:monomodalStopPlace:47654,1,1,50.32,64,,,,,
IDFM:StopPlaceEntrance:50170924:IDFM:471532,IDFM:StopPlaceEntrance:50170924,IDFM:471532,1,1,83.56,106,,,,,
IDFM:StopPlaceEntrance:50170924:IDFM:471832,IDFM:StopPlaceEntrance:50170924,IDFM:471832,1,1,117.43,149,,,,,
IDFM:StopPlaceEntrance:50170924:IDFM:monomodalStopPlace:47654,IDFM:StopPlaceEntrance:50170924,IDFM:monomodalStopPlace:47654,1,1,100.23,127,,,,,
IDFM:StopPlaceEntrance:50170923:IDFM:monomodalStopPlace:47603,IDFM:StopPlaceEntrance:50170923,IDFM:monomodalStopPlace:47603,1,1,20.82,26,,,,,
IDFM:StopPlaceEntrance:50170922:IDFM:monomodalStopPlace:43190,IDFM:StopPlaceEntrance:50170922,IDFM:monomodalStopPlace:43190,1,1,121.87,155,,,,,
IDFM:StopPlaceEntrance:50170921:IDFM:monomodalStopPlace:43190,IDFM:StopPlaceEntrance:50170921,IDFM:monomodalStopPlace:43190,1,1,168.18,214,,,,,
IDFM:StopPlaceEntrance:50170920:IDFM:472231,IDFM:StopPlaceEntrance:50170920,IDFM:472231,1,1,131,166,,,,,
IDFM:StopPlaceEntrance:50170920:IDFM:472385,IDFM:StopPlaceEntrance:50170920,IDFM:472385,1,1,47.94,61,,,,,
IDFM:StopPlaceEntrance:50170920:IDFM:monomodalStopPlace:47953,IDFM:StopPlaceEntrance:50170920,IDFM:monomodalStopPlace:47953,1,1,89.47,113,,,,,
IDFM:StopPlaceEntrance:50170919:IDFM:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50170919,IDFM:monomodalStopPlace:47952,1,1,53.45,68,,,,,
IDFM:StopPlaceEntrance:50170918:IDFM:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50170918,IDFM:monomodalStopPlace:47952,1,1,41.26,52,,,,,
IDFM:StopPlaceEntrance:50170917:IDFM:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50170917,IDFM:monomodalStopPlace:47952,1,1,79.25,100,,,,,
IDFM:StopPlaceEntrance:50170916:IDFM:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50170916,IDFM:monomodalStopPlace:45301,1,1,96.72,123,,,,,
IDFM:StopPlaceEntrance:50170915:IDFM:monomodalStopPlace:45739,IDFM:StopPlaceEntrance:50170915,IDFM:monomodalStopPlace:45739,1,1,137.22,174,,,,,
IDFM:StopPlaceEntrance:50170914:IDFM:monomodalStopPlace:43162,IDFM:StopPlaceEntrance:50170914,IDFM:monomodalStopPlace:43162,1,1,19.45,24,,,,,
IDFM:StopPlaceEntrance:50170910:IDFM:monomodalStopPlace:46965,IDFM:StopPlaceEntrance:50170910,IDFM:monomodalStopPlace:46965,1,1,68.14,86,,,,,
IDFM:StopPlaceEntrance:50170909:IDFM:monomodalStopPlace:47898,IDFM:StopPlaceEntrance:50170909,IDFM:monomodalStopPlace:47898,1,1,88.12,112,,,,,
IDFM:StopPlaceEntrance:50170908:IDFM:monomodalStopPlace:47898,IDFM:StopPlaceEntrance:50170908,IDFM:monomodalStopPlace:47898,1,1,87,110,,,,,
IDFM:StopPlaceEntrance:50170907:IDFM:monomodalStopPlace:43070,IDFM:StopPlaceEntrance:50170907,IDFM:monomodalStopPlace:43070,1,1,84.89,108,,,,,
IDFM:StopPlaceEntrance:50170905:IDFM:monomodalStopPlace:51238,IDFM:StopPlaceEntrance:50170905,IDFM:monomodalStopPlace:51238,1,1,105.9,134,,,,,
IDFM:StopPlaceEntrance:50170904:IDFM:monomodalStopPlace:51238,IDFM:StopPlaceEntrance:50170904,IDFM:monomodalStopPlace:51238,1,1,87.55,111,,,,,
IDFM:StopPlaceEntrance:50170903:IDFM:monomodalStopPlace:45453,IDFM:StopPlaceEntrance:50170903,IDFM:monomodalStopPlace:45453,1,1,37.34,47,,,,,
IDFM:StopPlaceEntrance:50170902:IDFM:monomodalStopPlace:47968,IDFM:StopPlaceEntrance:50170902,IDFM:monomodalStopPlace:47968,1,1,134.47,171,,,,,
IDFM:StopPlaceEntrance:50170901:IDFM:monomodalStopPlace:43079,IDFM:StopPlaceEntrance:50170901,IDFM:monomodalStopPlace:43079,1,1,65.32,83,,,,,
IDFM:StopPlaceEntrance:50170900:IDFM:monomodalStopPlace:45771,IDFM:StopPlaceEntrance:50170900,IDFM:monomodalStopPlace:45771,1,1,49.3,62,,,,,
IDFM:StopPlaceEntrance:50170899:IDFM:monomodalStopPlace:47955,IDFM:StopPlaceEntrance:50170899,IDFM:monomodalStopPlace:47955,1,1,108.92,138,,,,,
IDFM:StopPlaceEntrance:50170898:IDFM:monomodalStopPlace:43081,IDFM:StopPlaceEntrance:50170898,IDFM:monomodalStopPlace:43081,1,1,47.69,60,,,,,
IDFM:StopPlaceEntrance:50170896:IDFM:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170896,IDFM:monomodalStopPlace:42516,1,1,67.52,86,,,,,
IDFM:StopPlaceEntrance:50170895:IDFM:471787,IDFM:StopPlaceEntrance:50170895,IDFM:471787,1,1,31.05,39,,,,,
IDFM:StopPlaceEntrance:50170895:IDFM:472765,IDFM:StopPlaceEntrance:50170895,IDFM:472765,1,1,67.61,86,,,,,
IDFM:StopPlaceEntrance:50170895:IDFM:monomodalStopPlace:47914,IDFM:StopPlaceEntrance:50170895,IDFM:monomodalStopPlace:47914,1,1,48.17,61,,,,,
IDFM:StopPlaceEntrance:50170894:IDFM:471787,IDFM:StopPlaceEntrance:50170894,IDFM:471787,1,1,18.44,23,,,,,
IDFM:StopPlaceEntrance:50170894:IDFM:472765,IDFM:StopPlaceEntrance:50170894,IDFM:472765,1,1,52.2,66,,,,,
IDFM:StopPlaceEntrance:50170894:IDFM:monomodalStopPlace:47914,IDFM:StopPlaceEntrance:50170894,IDFM:monomodalStopPlace:47914,1,1,35.04,44,,,,,
IDFM:StopPlaceEntrance:50170893:IDFM:monomodalStopPlace:43201,IDFM:StopPlaceEntrance:50170893,IDFM:monomodalStopPlace:43201,1,1,38.37,48,,,,,
IDFM:StopPlaceEntrance:50170892:IDFM:monomodalStopPlace:47963,IDFM:StopPlaceEntrance:50170892,IDFM:monomodalStopPlace:47963,1,1,127.95,162,,,,,
IDFM:StopPlaceEntrance:50170891:IDFM:monomodalStopPlace:43215,IDFM:StopPlaceEntrance:50170891,IDFM:monomodalStopPlace:43215,1,1,40.49,51,,,,,
IDFM:StopPlaceEntrance:50170890:IDFM:monomodalStopPlace:43215,IDFM:StopPlaceEntrance:50170890,IDFM:monomodalStopPlace:43215,1,1,52.97,67,,,,,
IDFM:StopPlaceEntrance:50170889:IDFM:monomodalStopPlace:43215,IDFM:StopPlaceEntrance:50170889,IDFM:monomodalStopPlace:43215,1,1,50.95,64,,,,,
IDFM:StopPlaceEntrance:50170888:IDFM:monomodalStopPlace:47969,IDFM:StopPlaceEntrance:50170888,IDFM:monomodalStopPlace:47969,1,1,37.05,47,,,,,
IDFM:StopPlaceEntrance:50170887:IDFM:monomodalStopPlace:47969,IDFM:StopPlaceEntrance:50170887,IDFM:monomodalStopPlace:47969,1,1,18.88,24,,,,,
IDFM:StopPlaceEntrance:50170886:IDFM:monomodalStopPlace:43225,IDFM:StopPlaceEntrance:50170886,IDFM:monomodalStopPlace:43225,1,1,150.09,191,,,,,
IDFM:StopPlaceEntrance:50170885:IDFM:monomodalStopPlace:58566,IDFM:StopPlaceEntrance:50170885,IDFM:monomodalStopPlace:58566,1,1,151.64,193,,,,,
IDFM:StopPlaceEntrance:50170884:IDFM:monomodalStopPlace:45759,IDFM:StopPlaceEntrance:50170884,IDFM:monomodalStopPlace:45759,1,1,52.25,66,,,,,
IDFM:StopPlaceEntrance:50170883:IDFM:monomodalStopPlace:45759,IDFM:StopPlaceEntrance:50170883,IDFM:monomodalStopPlace:45759,1,1,44.88,57,,,,,
IDFM:StopPlaceEntrance:50170882:IDFM:monomodalStopPlace:45759,IDFM:StopPlaceEntrance:50170882,IDFM:monomodalStopPlace:45759,1,1,26.47,33,,,,,
IDFM:StopPlaceEntrance:50170881:IDFM:monomodalStopPlace:462388,IDFM:StopPlaceEntrance:50170881,IDFM:monomodalStopPlace:462388,1,1,45.75,58,,,,,
IDFM:StopPlaceEntrance:50170880:IDFM:monomodalStopPlace:462388,IDFM:StopPlaceEntrance:50170880,IDFM:monomodalStopPlace:462388,1,1,21.57,27,,,,,
IDFM:StopPlaceEntrance:50170879:IDFM:monomodalStopPlace:45763,IDFM:StopPlaceEntrance:50170879,IDFM:monomodalStopPlace:45763,1,1,93.93,119,,,,,
IDFM:StopPlaceEntrance:50170878:IDFM:monomodalStopPlace:47945,IDFM:StopPlaceEntrance:50170878,IDFM:monomodalStopPlace:47945,1,1,108.21,137,,,,,
IDFM:StopPlaceEntrance:50170877:IDFM:monomodalStopPlace:47945,IDFM:StopPlaceEntrance:50170877,IDFM:monomodalStopPlace:47945,1,1,107.79,137,,,,,
IDFM:StopPlaceEntrance:50170876:IDFM:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170876,IDFM:monomodalStopPlace:42516,1,1,161.43,205,,,,,
IDFM:StopPlaceEntrance:50170875:IDFM:monomodalStopPlace:45067,IDFM:StopPlaceEntrance:50170875,IDFM:monomodalStopPlace:45067,1,1,84.8,108,,,,,
IDFM:StopPlaceEntrance:50170874:IDFM:monomodalStopPlace:45067,IDFM:StopPlaceEntrance:50170874,IDFM:monomodalStopPlace:45067,1,1,68.6,87,,,,,
IDFM:StopPlaceEntrance:50170873:IDFM:monomodalStopPlace:45067,IDFM:StopPlaceEntrance:50170873,IDFM:monomodalStopPlace:45067,1,1,34.2,43,,,,,
IDFM:StopPlaceEntrance:50170872:IDFM:monomodalStopPlace:43208,IDFM:StopPlaceEntrance:50170872,IDFM:monomodalStopPlace:43208,1,1,56.96,72,,,,,
IDFM:StopPlaceEntrance:50170871:IDFM:monomodalStopPlace:43208,IDFM:StopPlaceEntrance:50170871,IDFM:monomodalStopPlace:43208,1,1,105.63,134,,,,,
IDFM:StopPlaceEntrance:50170870:IDFM:monomodalStopPlace:44628,IDFM:StopPlaceEntrance:50170870,IDFM:monomodalStopPlace:44628,1,1,41.88,53,,,,,
IDFM:StopPlaceEntrance:50170869:IDFM:monomodalStopPlace:464040,IDFM:StopPlaceEntrance:50170869,IDFM:monomodalStopPlace:464040,1,1,149.09,189,,,,,
IDFM:StopPlaceEntrance:50170868:IDFM:monomodalStopPlace:464040,IDFM:StopPlaceEntrance:50170868,IDFM:monomodalStopPlace:464040,1,1,70.21,89,,,,,
IDFM:StopPlaceEntrance:50170867:IDFM:monomodalStopPlace:43116,IDFM:StopPlaceEntrance:50170867,IDFM:monomodalStopPlace:43116,1,1,90.47,115,,,,,
IDFM:StopPlaceEntrance:50170866:IDFM:monomodalStopPlace:43156,IDFM:StopPlaceEntrance:50170866,IDFM:monomodalStopPlace:43156,1,1,157.6,200,,,,,
IDFM:StopPlaceEntrance:50170865:IDFM:monomodalStopPlace:45804,IDFM:StopPlaceEntrance:50170865,IDFM:monomodalStopPlace:45804,1,1,19.21,24,,,,,
IDFM:StopPlaceEntrance:50170864:IDFM:monomodalStopPlace:462394,IDFM:StopPlaceEntrance:50170864,IDFM:monomodalStopPlace:462394,1,1,150.76,192,,,,,
IDFM:StopPlaceEntrance:50170863:IDFM:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50170863,IDFM:monomodalStopPlace:427872,1,1,177.88,226,,,,,
IDFM:StopPlaceEntrance:50170862:IDFM:monomodalStopPlace:43092,IDFM:StopPlaceEntrance:50170862,IDFM:monomodalStopPlace:43092,1,1,111.56,142,,,,,
IDFM:StopPlaceEntrance:50170861:IDFM:monomodalStopPlace:45437,IDFM:StopPlaceEntrance:50170861,IDFM:monomodalStopPlace:45437,1,1,134.71,171,,,,,
IDFM:StopPlaceEntrance:50170860:IDFM:monomodalStopPlace:43074,IDFM:StopPlaceEntrance:50170860,IDFM:monomodalStopPlace:43074,1,1,165.64,211,,,,,
IDFM:StopPlaceEntrance:50170858:IDFM:monomodalStopPlace:43104,IDFM:StopPlaceEntrance:50170858,IDFM:monomodalStopPlace:43104,1,1,59.12,75,,,,,
IDFM:StopPlaceEntrance:50170857:IDFM:monomodalStopPlace:45860,IDFM:StopPlaceEntrance:50170857,IDFM:monomodalStopPlace:45860,1,1,158.92,202,,,,,
IDFM:StopPlaceEntrance:50170854:IDFM:monomodalStopPlace:58572,IDFM:StopPlaceEntrance:50170854,IDFM:monomodalStopPlace:58572,1,1,112.57,143,,,,,
IDFM:StopPlaceEntrance:50170852:IDFM:monomodalStopPlace:47899,IDFM:StopPlaceEntrance:50170852,IDFM:monomodalStopPlace:47899,1,1,65.27,83,,,,,
IDFM:StopPlaceEntrance:50170850:IDFM:monomodalStopPlace:47937,IDFM:StopPlaceEntrance:50170850,IDFM:monomodalStopPlace:47937,1,1,21.45,27,,,,,
IDFM:StopPlaceEntrance:50170849:IDFM:monomodalStopPlace:43069,IDFM:StopPlaceEntrance:50170849,IDFM:monomodalStopPlace:43069,1,1,58.05,73,,,,,
IDFM:StopPlaceEntrance:50170848:IDFM:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50170848,IDFM:monomodalStopPlace:473159,1,1,9.63,12,,,,,
IDFM:StopPlaceEntrance:50170847:IDFM:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50170847,IDFM:monomodalStopPlace:473159,1,1,104.62,133,,,,,
IDFM:StopPlaceEntrance:50170846:IDFM:monomodalStopPlace:43149,IDFM:StopPlaceEntrance:50170846,IDFM:monomodalStopPlace:43149,1,1,56.79,72,,,,,
IDFM:StopPlaceEntrance:50170845:IDFM:monomodalStopPlace:43149,IDFM:StopPlaceEntrance:50170845,IDFM:monomodalStopPlace:43149,1,1,59.15,75,,,,,
IDFM:StopPlaceEntrance:50170841:IDFM:472104,IDFM:StopPlaceEntrance:50170841,IDFM:472104,1,1,245.23,312,,,,,
IDFM:StopPlaceEntrance:50170841:IDFM:472407,IDFM:StopPlaceEntrance:50170841,IDFM:472407,1,1,191.36,243,,,,,
IDFM:StopPlaceEntrance:50170841:IDFM:472737,IDFM:StopPlaceEntrance:50170841,IDFM:472737,1,1,195.83,249,,,,,
IDFM:StopPlaceEntrance:50170841:IDFM:monomodalStopPlace:43219,IDFM:StopPlaceEntrance:50170841,IDFM:monomodalStopPlace:43219,1,1,225,286,,,,,
IDFM:StopPlaceEntrance:50170840:IDFM:471198,IDFM:StopPlaceEntrance:50170840,IDFM:471198,1,1,175.18,223,,,,,
IDFM:StopPlaceEntrance:50170840:IDFM:471830,IDFM:StopPlaceEntrance:50170840,IDFM:471830,1,1,38.34,48,,,,,
IDFM:StopPlaceEntrance:50170840:IDFM:monomodalStopPlace:47911,IDFM:StopPlaceEntrance:50170840,IDFM:monomodalStopPlace:47911,1,1,106.73,135,,,,,
IDFM:StopPlaceEntrance:50170839:IDFM:monomodalStopPlace:45761,IDFM:StopPlaceEntrance:50170839,IDFM:monomodalStopPlace:45761,1,1,82.81,105,,,,,
IDFM:StopPlaceEntrance:50170838:IDFM:monomodalStopPlace:45761,IDFM:StopPlaceEntrance:50170838,IDFM:monomodalStopPlace:45761,1,1,75.79,96,,,,,
IDFM:StopPlaceEntrance:50170837:IDFM:monomodalStopPlace:45784,IDFM:StopPlaceEntrance:50170837,IDFM:monomodalStopPlace:45784,1,1,190.49,242,,,,,
IDFM:StopPlaceEntrance:50170836:IDFM:monomodalStopPlace:43136,IDFM:StopPlaceEntrance:50170836,IDFM:monomodalStopPlace:43136,1,1,244.84,311,,,,,
IDFM:StopPlaceEntrance:50170833:IDFM:monomodalStopPlace:44514,IDFM:StopPlaceEntrance:50170833,IDFM:monomodalStopPlace:44514,1,1,96.09,122,,,,,
IDFM:StopPlaceEntrance:50170832:IDFM:monomodalStopPlace:47522,IDFM:StopPlaceEntrance:50170832,IDFM:monomodalStopPlace:47522,1,1,105.39,134,,,,,
IDFM:StopPlaceEntrance:50170831:IDFM:monomodalStopPlace:43160,IDFM:StopPlaceEntrance:50170831,IDFM:monomodalStopPlace:43160,1,1,36.54,46,,,,,
IDFM:StopPlaceEntrance:50170830:IDFM:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170830,IDFM:monomodalStopPlace:42516,1,1,162.12,206,,,,,
IDFM:StopPlaceEntrance:50170829:IDFM:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50170829,IDFM:monomodalStopPlace:427872,1,1,137.13,174,,,,,
IDFM:StopPlaceEntrance:50170827:IDFM:monomodalStopPlace:43099,IDFM:StopPlaceEntrance:50170827,IDFM:monomodalStopPlace:43099,1,1,112.72,143,,,,,
IDFM:StopPlaceEntrance:50170826:IDFM:monomodalStopPlace:47921,IDFM:StopPlaceEntrance:50170826,IDFM:monomodalStopPlace:47921,1,1,27.86,35,,,,,
IDFM:StopPlaceEntrance:50170823:IDFM:monomodalStopPlace:43099,IDFM:StopPlaceEntrance:50170823,IDFM:monomodalStopPlace:43099,1,1,114.06,145,,,,,
IDFM:StopPlaceEntrance:50170820:IDFM:monomodalStopPlace:46801,IDFM:StopPlaceEntrance:50170820,IDFM:monomodalStopPlace:46801,1,1,27.13,34,,,,,
IDFM:StopPlaceEntrance:50170819:IDFM:monomodalStopPlace:43099,IDFM:StopPlaceEntrance:50170819,IDFM:monomodalStopPlace:43099,1,1,83.68,106,,,,,
IDFM:StopPlaceEntrance:50170818:IDFM:monomodalStopPlace:47951,IDFM:StopPlaceEntrance:50170818,IDFM:monomodalStopPlace:47951,1,1,125.1,159,,,,,
IDFM:StopPlaceEntrance:50170817:IDFM:monomodalStopPlace:46366,IDFM:StopPlaceEntrance:50170817,IDFM:monomodalStopPlace:46366,1,1,84.29,107,,,,,
IDFM:StopPlaceEntrance:50170816:IDFM:monomodalStopPlace:47939,IDFM:StopPlaceEntrance:50170816,IDFM:monomodalStopPlace:47939,1,1,117.44,149,,,,,
IDFM:StopPlaceEntrance:50170815:IDFM:monomodalStopPlace:47939,IDFM:StopPlaceEntrance:50170815,IDFM:monomodalStopPlace:47939,1,1,118.1,150,,,,,
IDFM:StopPlaceEntrance:50170814:IDFM:monomodalStopPlace:47922,IDFM:StopPlaceEntrance:50170814,IDFM:monomodalStopPlace:47922,1,1,28.53,36,,,,,
IDFM:StopPlaceEntrance:50170813:IDFM:monomodalStopPlace:47932,IDFM:StopPlaceEntrance:50170813,IDFM:monomodalStopPlace:47932,1,1,6.1,7,,,,,
IDFM:StopPlaceEntrance:50170812:IDFM:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170812,IDFM:monomodalStopPlace:42516,1,1,72.34,92,,,,,
IDFM:StopPlaceEntrance:50170811:IDFM:472057,IDFM:StopPlaceEntrance:50170811,IDFM:472057,1,1,44.91,57,,,,,
IDFM:StopPlaceEntrance:50170811:IDFM:472386,IDFM:StopPlaceEntrance:50170811,IDFM:472386,1,1,126.48,161,,,,,
IDFM:StopPlaceEntrance:50170811:IDFM:monomodalStopPlace:43246,IDFM:StopPlaceEntrance:50170811,IDFM:monomodalStopPlace:43246,1,1,84.74,107,,,,,
IDFM:StopPlaceEntrance:50170810:IDFM:monomodalStopPlace:42516,IDFM:StopPlaceEntrance:50170810,IDFM:monomodalStopPlace:42516,1,1,88.01,112,,,,,
IDFM:StopPlaceEntrance:50170809:IDFM:472057,IDFM:StopPlaceEntrance:50170809,IDFM:472057,1,1,80.91,103,,,,,
IDFM:StopPlaceEntrance:50170809:IDFM:472386,IDFM:StopPlaceEntrance:50170809,IDFM:472386,1,1,7.2,9,,,,,
IDFM:StopPlaceEntrance:50170809:IDFM:monomodalStopPlace:43246,IDFM:StopPlaceEntrance:50170809,IDFM:monomodalStopPlace:43246,1,1,38.39,48,,,,,
IDFM:StopPlaceEntrance:50170808:IDFM:monomodalStopPlace:47484,IDFM:StopPlaceEntrance:50170808,IDFM:monomodalStopPlace:47484,1,1,75.12,95,,,,,
IDFM:StopPlaceEntrance:50170807:IDFM:monomodalStopPlace:47187,IDFM:StopPlaceEntrance:50170807,IDFM:monomodalStopPlace:47187,1,1,35.28,44,,,,,
IDFM:StopPlaceEntrance:50170806:IDFM:472231,IDFM:StopPlaceEntrance:50170806,IDFM:472231,1,1,51.53,65,,,,,
IDFM:StopPlaceEntrance:50170806:IDFM:472385,IDFM:StopPlaceEntrance:50170806,IDFM:472385,1,1,134.6,171,,,,,
IDFM:StopPlaceEntrance:50170806:IDFM:monomodalStopPlace:47953,IDFM:StopPlaceEntrance:50170806,IDFM:monomodalStopPlace:47953,1,1,93.07,118,,,,,
IDFM:StopPlaceEntrance:50170805:IDFM:472231,IDFM:StopPlaceEntrance:50170805,IDFM:472231,1,1,115.29,146,,,,,
IDFM:StopPlaceEntrance:50170805:IDFM:472385,IDFM:StopPlaceEntrance:50170805,IDFM:472385,1,1,35.77,45,,,,,
IDFM:StopPlaceEntrance:50170805:IDFM:monomodalStopPlace:47953,IDFM:StopPlaceEntrance:50170805,IDFM:monomodalStopPlace:47953,1,1,74.57,94,,,,,
IDFM:StopPlaceEntrance:50170804:IDFM:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50170804,IDFM:monomodalStopPlace:427872,1,1,123.8,157,,,,,
IDFM:StopPlaceEntrance:50170803:IDFM:monomodalStopPlace:427872,IDFM:StopPlaceEntrance:50170803,IDFM:monomodalStopPlace:427872,1,1,186.97,238,,,,,
IDFM:StopPlaceEntrance:50170802:IDFM:monomodalStopPlace:45824,IDFM:StopPlaceEntrance:50170802,IDFM:monomodalStopPlace:45824,1,1,22.88,29,,,,,
IDFM:StopPlaceEntrance:50170801:IDFM:monomodalStopPlace:44201,IDFM:StopPlaceEntrance:50170801,IDFM:monomodalStopPlace:44201,1,1,95.93,122,,,,,
IDFM:StopPlaceEntrance:50170800:IDFM:monomodalStopPlace:44201,IDFM:StopPlaceEntrance:50170800,IDFM:monomodalStopPlace:44201,1,1,64.5,82,,,,,
IDFM:StopPlaceEntrance:50170799:IDFM:monomodalStopPlace:47885,IDFM:StopPlaceEntrance:50170799,IDFM:monomodalStopPlace:47885,1,1,27.02,34,,,,,
IDFM:StopPlaceEntrance:50170798:IDFM:471422,IDFM:StopPlaceEntrance:50170798,IDFM:471422,1,1,17.85,22,,,,,
IDFM:StopPlaceEntrance:50170798:IDFM:472945,IDFM:StopPlaceEntrance:50170798,IDFM:472945,1,1,106.79,136,,,,,
IDFM:StopPlaceEntrance:50170798:IDFM:monomodalStopPlace:479059,IDFM:StopPlaceEntrance:50170798,IDFM:monomodalStopPlace:479059,1,1,49.02,62,,,,,
IDFM:StopPlaceEntrance:50170797:IDFM:471422,IDFM:StopPlaceEntrance:50170797,IDFM:471422,1,1,42.92,54,,,,,
IDFM:StopPlaceEntrance:50170797:IDFM:472945,IDFM:StopPlaceEntrance:50170797,IDFM:472945,1,1,80.85,102,,,,,
IDFM:StopPlaceEntrance:50170797:IDFM:monomodalStopPlace:479059,IDFM:StopPlaceEntrance:50170797,IDFM:monomodalStopPlace:479059,1,1,27.05,34,,,,,
IDFM:StopPlaceEntrance:50170796:IDFM:monomodalStopPlace:47967,IDFM:StopPlaceEntrance:50170796,IDFM:monomodalStopPlace:47967,1,1,14.61,18,,,,,
IDFM:StopPlaceEntrance:50170795:IDFM:472231,IDFM:StopPlaceEntrance:50170795,IDFM:472231,1,1,79.98,101,,,,,
